masked_id	Date	Des1	Des2	Des3	Payment
2	10272016	COMPUTERS	RETAIL / DEPARTMENT STORES	PAWN SHOPS 	150
2	10292016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	259
2	10302016	GIFTS	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	290
2	10302016	GIFTS	RETAIL / DEPARTMENT STORES	CLOTHING STORES (BMG INFERRED DEFINITION)	283
2	10312016	FAST FOOD	RESTAURANTS	DAIRY PRODUCTS STORES 	96
2	10312016	GAS	AUTO / GAS	HOLIDAY RENT-A-CAR	40
2	11052016	APPLIANCES	RETAIL / DEPARTMENT STORES	"ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES"	113
2	11052016	LEGAL	PERSONAL SERVICES	CHILD CARE SERVICES 	50
2	11052016	LEGAL	PERSONAL SERVICES	HEALTH AND BEAUTY SPAS 	58
2	11132016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	171
2	11132016	PHARMACY	HEALTHCARE / PHARMACY	"HEARING AIDS SALES, SERVICE, AND SUPPLY "	42
2	11142016	BARS	ENTERTAINMENT	MOTION PICTURE AND VIDEO TAPE PRODUCTION AND DISTRIBUTION 	405
2	11142016	EDUCATION	EDUCATION	BUSINESS AND SECRETARIAL SCHOOLS 	7338
2	11142016	ALCOHOL	GROCERIES	"MEAT AND FISH (SEAFOOD) MARKETS, INCLUDING FREEZER PROVISIONERS"	284
2	11142016	VARIETY STORES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	148
2	11192016	ALCOHOL	GROCERIES	"MEAT AND FISH (SEAFOOD) MARKETS, INCLUDING FREEZER PROVISIONERS"	176
2	11202016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	39
2	11202016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	69
2	11222016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	128
2	11232016	FURNISHINGS	HOUSEHOLD	"FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES"	58
2	11252016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	PAWN SHOPS 	211
2	11262016	DIRECT MARKETING	HOUSEHOLD	CATALOG AND MAIL-ORDER HOUSES	28
2	11262016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	25
2	12022016	FAST FOOD	RESTAURANTS	BAKERY PRODUCTS	176
2	12032016	GAS	AUTO / GAS	TRUCK STOP TRANSACTIONS	64
2	12032016	PET/VETERINARY	PET / VETERINARY	"PREPARED FEED FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"	377
2	12032016	COMPUTERS	RETAIL / DEPARTMENT STORES	COMMERCIAL FOOTWEAR 	217
2	12032016	RECREATION	ENTERTAINMENT	BICYCLE SHOPS - SALES AND SERVICE 	363
2	12052016	VEHICLE RENTAL	AUTO / GAS	PARKING LOTS AND GARAGES 	51
2	12052016	HOBBIES	ENTERTAINMENT	SPORTING GOODS STORES (BMG INFERRED DEFINITION)	504
2	12062016	GOVERNMENT SERVICES	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	72
2	12072016	RECREATION   	ENTERTAINMENT	Government Owned Lottery	524
2	12072016	COMPUTERS	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	223
2	12072016	HOT FILE	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	59
2	12072016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	276
2	12112016	TRANSPORTATION	AIRLINES / TRANSPORTATION	DOMINICA	1961
2	12112016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	4138
2	12122016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	30
2	12152016	RESTAURANTS	RESTAURANTS	BAKERY PRODUCTS	218
2	12182016	RECREATION	ENTERTAINMENT	"BANDS, ORCHESTRAS, AND MISCELLANEOUS ENTERTAINERS NOT ELSEWHERE CLASSIFIED"	318
2	12192016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"WATCH, CLOCK AND JEWELRY REPAIR "	348
2	12212016	OTHER	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	73
2	12232016	RESTAURANTS	RESTAURANTS	FAST FOOD RESTAURANTS 	89
2	12242016	INSURANCE	INSURANCE / FINANCIAL SERVICES	MISCELLANEOUS BUSINESS CREDIT INSTITUTIONS	432
2	12242016	JEWELRY	RETAIL / DEPARTMENT STORES	"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS "	200
2	12242016	HOBBIES	ENTERTAINMENT	"CAMPER, RECREATIONAL AND UTILITY TRAILER DEALERS "	206
3	07062016	FURNISHINGS	HOUSEHOLD	"DRAPERY, WINDOW COVERING, AND UPHOLSTERY STORES "	58
3	07072016	AUTO	AUTO / GAS	TILDEN RENT-A-CAR	46
3	07072016	VARIETY STORES	RETAIL / DEPARTMENT STORES	LUGGAGE AND LEATHER GOODS STORES 	150
3	07072016	BARS	ENTERTAINMENT	PHOTOFINISHING LABORATORIES AND PHOTO DEVELOPING 	334
3	07072016	ALCOHOL	GROCERIES	RETAIL-FOOD STORES	172
3	07092016	TAX	TAX	TAX PAYMENTS 	38
3	07092016	USED ITEMS	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	42
3	07112016	RETAIL	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	159
3	07112016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	155
3	07112016	JEWELRY	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	274
3	07152016	VEHICLE RENTAL	AUTO / GAS	THRIFTY RENT-A-CAR	35
3	07152016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	6266
3	07172016	ANTIQUES	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	119
3	07222016	RECREATION   	ENTERTAINMENT	"MEMBERSHIP CLUBS - SPORTS, RECREATION, ATHLETIC (BMG INFERRED DEFINITION)"	300
3	07232016	RECREATION   	ENTERTAINMENT	GOVERNMENT-LICENSED CASINO (ONLINE OR INTERNET GAMBLING)	518
3	07242016	HEALTHCARE	HEALTHCARE / PHARMACY	NURSING AND PERSONAL CARE FACILITIES 	73
3	07252016	HOT FILE	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	43
3	07252016	RECREATION	ENTERTAINMENT	Digital Goods - Games	477
3	07252016	AUTO	AUTO / GAS	ECONO-CAR RENT-A-CAR	34
3	07252016	LUGGAGE	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	277
3	07292016	ANTIQUES	RETAIL / DEPARTMENT STORES	PAWN SHOPS 	143
3	07292016	VARIETY STORES	RETAIL / DEPARTMENT STORES	"ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES"	122
3	08022016	TRAVEL	AIRLINES / TRANSPORTATION	AIR NEW ZEALAND	1623
3	08022016	GROCERIES	GROCERIES	COMMERCIAL AND SERVICE INDUSTRY	110
3	08022016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	SHOE STORES	136
3	08052016	LUGGAGE	RETAIL / DEPARTMENT STORES	INFORMATION RETRIEVAL SERVICES 	231
3	08072016	AIRLINES	AIRLINES / TRANSPORTATION	AMERICAN	1013
3	08122016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	130
3	08152016	TRANSPORTATION	AIRLINES / TRANSPORTATION	VIRGIN ATLANTIC	2127
3	08172016	DIRECT MARKETING	HOUSEHOLD	HOME FURNISHING SPECIALTY STORES 	64
3	08182016	LUGGAGE	RETAIL / DEPARTMENT STORES	"ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES"	247
3	08182016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	163
3	08202016	GIFTS	RETAIL / DEPARTMENT STORES	MOVIE RENTAL STORES (BMG INFERRED DEFINITION)	208
3	08202016	GROCERIES	GROCERIES	RETAIL-FOOD STORES	180
3	08202016	TRANSPORTATION	AIRLINES / TRANSPORTATION	VARIG AIR	919
3	08212016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	"CIVIC, SOCIAL, AND FRATERNAL ASSOCIATIONS "	108
3	08212016	USED ITEMS	OTHER	UK SUPERMARKETS HOT FILE	55
3	08212016	HOBBIES	ENTERTAINMENT	PHOTOGRAPHIC STUDIOS 	419
3	08212016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	40
3	08232016	DURABLES	RETAIL / DEPARTMENT STORES	FAMILY CLOTHING STORES 	298
3	08232016	HOT FILE	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	83
3	08262016	PHARMACY	HEALTHCARE / PHARMACY	PODIATRISTS AND CHIROPODISTS 	111
3	08262016	RECREATION   	ENTERTAINMENT	MOTOR HOME DEALERS 	518
3	08282016	PERSONAL SERVICES	PERSONAL SERVICES	"COUNSELING SERVICES DEBT, MARRIAGE, AND PERSONAL "	91
3	08282016	TRANSPORTATION	AIRLINES / TRANSPORTATION	ISLANDAIR	1870
3	08292016	CLOTHES	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	128
3	08292016	CLOTHES	RETAIL / DEPARTMENT STORES	"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS "	124
3	09032016	CLOTHES	RETAIL / DEPARTMENT STORES	"COMPUTER MAINTENANCE, REPAIR, SERVICES (NOT ELSEWHERE CLASSIFIED)"	113
3	09032016	APPLIANCES	RETAIL / DEPARTMENT STORES	NEWS DEALERS AND NEWSSTANDS 	181
3	09052016	AIRLINES	AIRLINES / TRANSPORTATION	QATAR AIRWAYS	1657
3	09052016	RESTAURANTS	RESTAURANTS	"CANDY, NUT, AND CONFECTIONERY STORES "	147
3	09052016	PET/VETERINARY	PET / VETERINARY	"PREPARED FEED FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"	448
3	09062016	TRAVEL	AIRLINES / TRANSPORTATION	SKYWAYS AIR	2121
3	09082016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	CHILDRENS AND INFANTS WEAR STORES 	197
3	09182016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	SPECIAL TRADE CONTRACTORS (NOT ELSEWHERE CLASSIFIED) 	137
3	09212016	HOT FILE	OTHER	UK SUPERMARKETS HOT FILE	43
3	09212016	DIRECT MARKETING	HOUSEHOLD	HOUSEHOLD APPLIANCE STORES 	58
3	09222016	PHARMACY	HEALTHCARE / PHARMACY	DRUG STORES AND PHARMACIES 	105
3	09222016	LUGGAGE	RETAIL / DEPARTMENT STORES	SHOE STORES 	217
3	09232016	INSURANCE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - MERCHANDISE AND SERVICES 	172
3	09232016	HOBBIES	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	445
3	09252016	FAST FOOD	RESTAURANTS	CEREAL BREAKFAST FOODS	151
3	09302016	AIRLINES	AIRLINES / TRANSPORTATION	COMAIR	1123
3	09302016	DURABLES	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	176
3	09302016	ELECTRONICS	RETAIL / DEPARTMENT STORES	NEWS DEALERS AND NEWSSTANDS 	212
3	09302016	FAST FOOD	RESTAURANTS	BAKERY PRODUCTS	171
3	10012016	JEWELRY	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	129
3	10092016	RETAIL	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	178
3	10092016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - EASY SAVINGS (BMG INFERRED DEFINITION)	342
3	10092016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	RELIGIOUS ORGANIZATIONS 	55
3	10092016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	31
3	10142016	PHARMACY	HEALTHCARE / PHARMACY	OPTOMETRISTS AND OPHTHALMOLOGISTS 	45
3	10152016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	HARDWARE STORES 	1221
3	10152016	TRAVEL	AIRLINES / TRANSPORTATION	VIASA	1960
3	10152016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	BOOK STORES 	101
3	10172016	BARS	ENTERTAINMENT	"BANDS, ORCHESTRAS, AND MISCELLANEOUS ENTERTAINERS NOT ELSEWHERE CLASSIFIED"	276
3	10202016	GAS	AUTO / GAS	AIRWAYS RENT-A-CAR	37
3	10202016	APPLIANCES	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	299
3	10222016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	FARM SUPPLIES	235
3	10242016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	"CIVIC, SOCIAL, AND FRATERNAL ASSOCIATIONS "	133
3	10242016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	COMMERCIAL EQUIPMENT (NOT ELSEWHERE CLASSIFIED)	2235
3	10242016	GOVERNMENT SERVICES	OTHER	UNKNOWN	39
3	10262016	VARIETY STORES	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	230
3	10262016	RECREATION   	ENTERTAINMENT	BOAT DEALERS 	490
3	10262016	GAS	AUTO / GAS	UGLY DUCKLING RENT-A-CAR	49
3	10282016	HOT FILE	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	67
3	10282016	VEHICLE RENTAL	AUTO / GAS	TILDEN RENT-A-CAR	61
3	10292016	FURNISHINGS	HOUSEHOLD	DIRECT MARKETING - CATALOG MERCHANT 	70
3	10292016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	AUTO/HOME SUPPLY STORES	947
3	10292016	HOT FILE	OTHER	UK SUPERMARKETS HOT FILE	33
3	11062016	APPLIANCES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	192
3	11062016	TRAVEL	AIRLINES / TRANSPORTATION	KUWAIT AIR	1101
3	11082016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	137
3	11102016	AUTO	AUTO / GAS	REPLACEMENT RENT-A-CAR	42
3	11102016	JEWELRY	RETAIL / DEPARTMENT STORES	BOOK STORES 	239
3	11102016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	33
3	11122016	GAS	AUTO / GAS	PARKING LOTS AND GARAGES 	57
3	11132016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	GLASS AND GLAZING WORK	348
3	11142016	FAST FOOD	RESTAURANTS	RETAIL BAKERIES	141
3	11142016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS (BMG INFERRED DEFINITION)	5263
3	11142016	DURABLES	RETAIL / DEPARTMENT STORES	WOMENS READY-TO-WEAR STORES 	176
3	11162016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	CHARITABLE AND SOCIAL SERVICE ORGANIZATIONS 	114
3	11172016	COMPUTERS	RETAIL / DEPARTMENT STORES	FAMILY CLOTHING STORES 	175
3	11192016	HEALTHCARE	HEALTHCARE / PHARMACY	OSTEOPATHS 	91
3	11222016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	258
3	11232016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	282
3	11232016	VEHICLE RENTAL	AUTO / GAS	AUTOMOBILE ASSOCIATIONS 	65
3	11252016	FAST FOOD	RESTAURANTS	CEREAL BREAKFAST FOODS	108
3	11252016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	ANTIQUE REPRODUCTIONS	106
3	11262016	ELECTRONICS	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	102
3	11272016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	"CIVIC, SOCIAL, AND FRATERNAL ASSOCIATIONS "	134
3	12012016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	WIRE TRANSFER MONEY ORDERS	166
3	12012016	LEGAL	PERSONAL SERVICES	FINES 	96
3	12012016	GOVERNMENT SERVICES	OTHER	WRECKING AND SALVAGE YARDS 	39
3	12022016	TRANSPORTATION	AIRLINES / TRANSPORTATION	CHINA EASTERN	1620
3	12032016	RECREATION   	ENTERTAINMENT	"MARINAS, MARINE SERVICE, AND SUPPLIES "	230
3	12052016	LEGAL	PERSONAL SERVICES	FINES 	61
3	12052016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS (BMG INFERRED DEFINITION)	272
3	12052016	ELECTRONICS	RETAIL / DEPARTMENT STORES	Digital Goods - Large Digital Goods Merchant	216
3	12072016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	WIRE TRANSFER MONEY ORDERS	330
3	12082016	VEHICLE RENTAL	AUTO / GAS	"SUPPLIES - CHEMICALS, ALLIED PRODUCTS (NOT ELSEWHERE CLASSIFIED)"	41
3	12082016	ELECTRONICS	RETAIL / DEPARTMENT STORES	NEWS DEALERS AND NEWSSTANDS 	124
3	12082016	JEWELRY	RETAIL / DEPARTMENT STORES	LUGGAGE AND LEATHER GOODS STORES 	181
3	12082016	LEGAL	PERSONAL SERVICES	"COUNSELING SERVICES DEBT, MARRIAGE, AND PERSONAL "	93
3	12092016	RETAIL	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	269
3	12152016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	229
3	12152016	GOVERNMENT SERVICES	OTHER	WRECKING AND SALVAGE YARDS 	63
3	12152016	RECREATION	ENTERTAINMENT	PHOTOGRAPHIC STUDIOS 	320
3	12212016	TAX	TAX	TAX PAYMENTS 	29
3	12222016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	PROFESSIONAL SERVICES (NOT ELSEWHERE CLASSIFIED) 	265
3	12222016	LEGAL	PERSONAL SERVICES	LEGAL SERVICES AND ATTORNEYS 	100
3	12232016	AIRLINES	AIRLINES / TRANSPORTATION	GULF AIR (BAHRAIN	1670
3	12232016	HOTEL/MOTEL	LODGING	FLAG INNS (AUSTRALIA	988
3	12232016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	402
3	12232016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - CONTINUITY/SUBSCRIPTION MERCHANT	43
3	12262016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	142
3	12262016	ENTERTAINMENT	ENTERTAINMENT	SNOWMOBILE DEALERS 	403
3	12262016	RECREATION	ENTERTAINMENT	"DANCE HALLS, STUDIOS AND SCHOOLS "	285
3	12262016	ALCOHOL	GROCERIES	COMMERCIAL AND SERVICE INDUSTRY	209
6	09042016	TAX	TAX	TAX PAYMENTS 	44
6	09042016	ENTERTAINMENT	ENTERTAINMENT	"MARINAS, MARINE SERVICE, AND SUPPLIES "	226
6	09042016	AUTO	AUTO / GAS	AVIS RENT-A-CAR	52
6	09062016	TELECOM	UTILITIES / TELECOM	CABLE SATELLITE AND OTHER PAY TELEVISION AND RADIO SERVICES	72
6	09062016	FAST FOOD	RESTAURANTS	CATERERS 	147
6	09062016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	291
6	09082016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	"MEN'S, WOMEN'S, AND CHILDREN'S UNIFORMS AND COMMERCIAL CLOTHING"	266
6	09092016	TRANSPORTATION	AIRLINES / TRANSPORTATION	SKYWAYS AIR	1075
6	09102016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	3245
6	09102016	OTHER	OTHER	UNKNOWN	40
6	09122016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	ADVERTISING SERVICES 	164
6	09122016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	"COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES"	202
6	09152016	APPLIANCES	RETAIL / DEPARTMENT STORES	VARIETY STORES	100
6	09152016	INSURANCE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	302
6	09192016	HEALTHCARE	HEALTHCARE / PHARMACY	PODIATRISTS AND CHIROPODISTS 	92
6	09222016	AUTO	AUTO / GAS	AUTOMOTIVE PAINT SHOPS 	34
6	09222016	UTILITIES	UTILITIES / TELECOM	"TELEPHONE COMMUNICATIONS, EXCEPT RATIOTELEPHONE"	65
6	09222016	CLOTHES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	205
6	09272016	GOVERNMENT SERVICES	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	42
6	09282016	UTILITIES	UTILITIES / TELECOM	COMPUTER NETWORK/INFORMATION SERVICES 	63
6	09302016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	141
6	09302016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY AND BARBER SHOPS 	81
6	09302016	RESTAURANTS	RESTAURANTS	"CANDY, NUT, AND CONFECTIONERY STORES "	175
6	09302016	HOT FILE	OTHER	WRECKING AND SALVAGE YARDS 	60
6	10022016	DURABLES	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	170
6	10022016	GIFTS	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	115
6	10052016	VEHICLE RENTAL	AUTO / GAS	AUTO HOST CAR RENTALS	40
6	10052016	VARIETY STORES	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	163
6	10052016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	219
6	10052016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	119
6	10132016	LUGGAGE	RETAIL / DEPARTMENT STORES	"JEWELRY, SILVERWARE AND PLATED WARE"	152
6	10152016	FAST FOOD	RESTAURANTS	BAKERY PRODUCTS	127
6	10152016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	19
6	10152016	ANTIQUES	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	157
6	10152016	TRAVEL	AIRLINES / TRANSPORTATION	CHINA EASTERN	921
6	10162016	CLOTHES	RETAIL / DEPARTMENT STORES	ANTIQUE REPRODUCTIONS	244
6	10172016	DURABLES	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	202
6	10172016	HOT FILE	OTHER	WRECKING AND SALVAGE YARDS 	43
6	10172016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	128
6	10172016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	DRY CLEANERS 	313
6	10182016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	FARM SUPPLIES	203
6	10182016	PET/VETERINARY	PET / VETERINARY	"PREPARED FEED FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"	508
6	10202016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	SWIMMING POOLS - SALES AND SERVICE 	338
6	10222016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	"HARDWARE, EQUIPMENT AND SUPPLIES "	1383
6	10222016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	12
6	10252016	AUTO	AUTO / GAS	TRIANGLE RENT-A-CAR	63
6	10262016	HOT FILE	OTHER	INTRA-COMPANY PURCHASES	58
6	10262016	PET/VETERINARY	PET / VETERINARY	VETERINARY SERVICES (BMG INFERRED DEFINITION)	252
6	10262016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	ADVERTISING SERVICES 	196
6	10272016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	40
6	10272016	ENTERTAINMENT	ENTERTAINMENT	BOAT DEALERS 	239
6	10272016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	106
6	10272016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	204
6	11012016	HEALTHCARE	HEALTHCARE / PHARMACY	"DRUGS, DRUG PROPRIETARIES, AND DRUGGIST SUNDRIES "	49
6	11012016	AIRLINES	AIRLINES / TRANSPORTATION	AIR NEW ZEALAND	2064
6	11012016	DIRECT MARKETING	HOUSEHOLD	"FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES"	50
6	11022016	TELECOM	UTILITIES / TELECOM	GAS ANDOTHER SERVICES COMBINED	85
6	11022016	COMPUTERS	RETAIL / DEPARTMENT STORES	Digital Goods - Large Digital Goods Merchant	277
6	11052016	TRANSPORTATION	AIRLINES / TRANSPORTATION	AIR BRITISH COLUMBIA	1905
6	11052016	PHARMACY	HEALTHCARE / PHARMACY	ORTHOPEDIC GOODS - PROSTHETIC DEVICES 	53
6	11062016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	403
6	11072016	UTILITIES	UTILITIES / TELECOM	TELEGRAPH SERVICES 	62
6	11112016	DURABLES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	269
6	11112016	APPLIANCES	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	230
6	11152016	FURNISHINGS	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	42
6	11152016	OTHER	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	82
6	11222016	TRAVEL	AIRLINES / TRANSPORTATION	MALEV	1270
